"date","hour","activity","workout","keywords","time","i0","i1","i2","i3","i4","i5","distance(km)","climb(m)","intensity","t-intensity","ahr","mhr","controls","spiked","rhr","sleep","weight(kg)","injured","sick","restday","shoes","route","description","private note"
"2018-02-23","16","Running","","","01:01:03","","00:00:13","00:27:52","00:32:26","00:00:32","","13.44","112.1","2.55","","129","152","","","","","","","","","Saucony Kinvara XIII","","Distansrunda efter jobbet. ",""
"2018-02-23","16","Styrka","","","00:10:00","","00:10:00","","","","","","","1.0","","","","","","","","","","","","","","",""
"2018-02-24","10","Running","","","00:50:00","","","00:50:00","","","","8.0","","2.0","","","","","","","","","","","","Saucony Kinvara XIII","","Uthängning och intagning av kontroller till min sprincup i Lambohov.",""
"2018-02-25","17","Skidor","","","01:08:20","","00:02:49","00:46:52","00:17:02","00:01:37","","14.789","101.3","2.26","","122","162","","","","","","","","","Madshus Nanosonic","","Första skidpasset på semestern i Sälen. 
Kallt (-20) och extremt kärvt i spåret, men ändå fint att köra en sväng efter att vi kom upp.",""
"2018-02-26","15","Skidor","","","01:32:14","","01:29:11","00:03:00","00:00:03","","","20.604","353.4","1.03","","86","129","","","","","","","","","Atomic RC11","","EM: Runt Myrflodammen samt oranga spåret.",""
"2018-02-26","9","Skidor","","","02:31:25","","02:04:14","00:19:57","00:06:50","00:00:24","","35.123","531.0","1.23","","92","156","","","","","","","","","Madshus Nanosonic","","FM: Hyfsat långpass runt kalven och bort till högis. Fortsatt kallt och trögt före.",""
"2018-02-27","17","Running","","","00:55:00","","","","00:55:00","","","10.0","","3.0","","","","","","","","","","","","Salomon Spike Cross","","Familjedag. 
Fick bli en löprunda på kvällen eftersom spåren var typ igenblåsta.",""
"2018-02-28","10","Skidor","","","03:17:10","","02:19:11","00:43:19","00:14:01","00:00:39","","39.391","632.8","1.37","","100","156","","","","","","","","","Madshus Nanosonic","","Långpass. Igenblåsta spår och extremt dåligt glid gjorde att det gick riktigt sakta.",""
"2018-03-01","10","Skidor","","","01:33:00","","","01:33:00","","","","18.78","215.9","2.0","","","","","","","","","","","","Madshus Nanosonic","","Fjälltur med familjen upp till Storfjällsgraven. Jag skidade dit.",""
"2018-03-01","17","Running","","","00:56:48","","","00:56:48","","","","9.564","183.7","2.0","","","","","","","","","","","","Salomon Spike Cross","","En löptur på kvällen. Ville spara mina klena armar inför stafetten imorgon.",""
"2018-03-02","11","Skidor","","","00:36:25","","00:36:17","00:00:08","","","","8.859","188.2","1.0","","87","116","","","","","","","","","Atomic RC11","","Uppvärmning. Skidade mellan Oxberg och Hökberg.",""
"2018-03-02","11","Skidor","","","01:00:39","","00:19:11","00:14:29","00:18:16","00:06:36","00:02:07","19.334","73.5","2.31","","122","179","","","","","","","","","Atomic RC11","","Stafettvasan, str 5
Plac: 9/2200 (+40.xx min)

1. Emil Kalered
2. Oskar Eklöf
3. Marcus Liwing
4. Peter Eriksson
5. Jag

I år i lag med Putte och hans polare. De andra grabbarna körde riktigt stabilt så jag fick gå ut på 9:onde plats på sista sträckan. Försökte staka på så gott jag kunde, men skidformen och speciellt stakformen är riktigt kass. Men det är ju inte så konstigt med tanke på hur lite skidor jag kört de sista åren.

Det var iallafall riktigt roligt, och placeringen var ju grymt bra.",""
"2018-03-03","15","Skidor","","","01:45:49","","00:04:03","00:32:51","01:04:08","00:04:35","00:00:12","27.529","399.6","2.66","","131","","","","","","","","","","Atomic RC11","","Ett sista pass i Sälen. Körde bitvis på lite hårdare.",""
"2018-03-04","","Note","","","","","","","","","","","","","","","","","","","","","","","1","","","Hemresa från Sälen.",""
"2018-03-05","12","Running","","","00:43:20","","","00:43:20","","","","9.132","61.6","2.0","","","","","","","","","","","","Saucony Kinvara XIII","","Lunchdistans.",""
"2018-03-06","17","Running","","","01:08:43","","00:00:07","00:01:28","00:21:32","00:43:07","00:02:29","11.291","96.1","3.67","","","","","","","","","","","","VJ Bold IX","","LOK-intervaller.
10 x 3-0.45' på ängen vid Fröberget (snöpuls).
Inte min favorit, men idag var det faktiskt riktigt roligt. Bra uppslutning bland seniorerna och fin pudersnö.
Skoj att se Ptr borra i täten.",""
"2018-03-07","","Note","","","","","","","","","","","","","","","","","","","","","","","1","","","Ont i knät så ville inte springa. Ingen motivation till alternativ träning ",""
"2018-03-08","12","Övrigt","","Roddmaskin","00:40:00","","","","00:40:00","","","","","3.0","","","","","","","","","","","","","","Roddmaskin på lunchen.
8 x 500m-1'
Snitt på 1.39",""
"2018-03-09","18","Orientering","","","01:16:16","","00:01:15","00:07:13","00:19:03","00:43:31","00:05:14","9.284","148.5","3.58","","148","181","","","","","","","","","VJ Bold IX","","Tiomilaläger i Haninge/Nynäshamn.
Pass #1 - Natt, masstart.
Först några kontroller gemensamt sedan fri fart. Ganska mycket snö (2 dm) vilket gjorde det rätt tungt. Jag försökte vara offensiv och drog ganska mycket. Lite misstag här och var men inga stora grejer. Skoj med natt-ol.
",""
"2018-03-10","18","Running","warm up/down","","00:10:00","","","00:10:00","","","","2.0","","2.0","","","","","","","","","","","","VJ Bold IX","","",""
"2018-03-10","9","Orientering","","","01:47:25","","00:08:22","00:19:24","00:28:25","00:46:01","00:05:13","11.89","65.1","3.19","","140","","","","","","","","","","Salomon Spike Cross","","Pass #2 - Lång-OL
Jag stack iväg tidigt för att jag ville springa i tät utan spår. Gick överlag bra men till k16 drog jag snett och hade sen otroligt svårt att läsa in mig. Tog bra många minuter innan jag insåg var jag va.
Riktigt fint område (därav namnet ""paradiset"") som nog är ännu finare när det är barmark.",""
"2018-03-10","18","Orientering","","","00:42:17","","00:00:35","00:07:06","00:13:12","00:14:30","00:06:54","5.633","54.4","3.47","","145","","","","","","","","","","VJ Bold IX","","Pass #3 - Natt-OL
Medelbana med lottad minutstart. Mycket spår tog bort en hel del av den tekniska utmaningen och gjorde det rätt enkelt. Jag försökte trycka på ganska hårt och var snabbast av alla, några sekunder före Raz. Källe imponerade med en tredje plats. ",""
"2018-03-11","9","Orientering","","","01:35:26","","00:02:19","00:22:54","01:00:53","00:08:58","00:00:22","12.087","187.2","2.81","","134","177","","","","","","","","","VJ Bold IX","","Pass #4 - Sling-OL
Slingor (2x3st)  på ett litet område precis söder om avlysningen inför tiomila. Tunga ben och kuperat område med mycket branter (framförallt område två) gjorde att det gick rätt sakta. Ganska kul orientering, men jag är inte så bra i sådana områden.

Note: Lite känningar i framförallt knät under lägret, men överlag kändes kroppen ok vilket var skönt.",""
"2018-03-12","11","Övrigt","","Roddmaskin","00:20:00","","","00:20:00","","","","","","2.0","","","","","","","","","","","","","","Kortare lunchpass på CH.
Roddmaskin+styrka.",""
"2018-03-12","11","Styrka","","","00:20:00","","","00:20:00","","","","","","2.0","","","","","","","","","","","","","","",""
"2018-03-13","17","Running","","","00:53:00","","00:17:23","00:33:22","00:01:58","00:00:11","00:00:06","10.646","88.5","1.72","","115","","","","","","","","","","Saucony Kinvara XIII","","Hade tänkt köra intervaller hemifrån men kroppen kändes kass så det fick bli distans istället.",""
"2018-03-14","","Note","","","","","","","","","","","","","","","","","","","","","","","1","","","",""
"2018-03-15","17","Running","","","00:48:08","","00:16:21","00:31:47","","","","10.165","75.5","1.66","","112","119","","","","","","","","","VJ Bold IX","","Lite fartlek på 5km-spåret innan SL-mötet på LOKgården.
Ont i knät... :(",""
"2018-03-16","17","Övrigt","","Roddmaskin","00:30:00","","","00:30:00","","","","","","2.0","","","","","","","","","1","","","","","Sämre i knät.. Tvingas ta uppehåll i löpningen nu på obestämd tid. :(
Körde roddmaskin istället. 2000 m test. Gick ut hårt och hade 3.14 efter 1000m men sen dog jag totalt. 
Tid: 6.45

Note: Gör inte så mycket att våren väntar med att slå ut då jag varken känner mig sugen eller redo för någon tävling.",""
"2018-03-16","17","Styrka","","","00:15:00","","00:15:00","","","","","","","1.0","","","","","","","","","","","","","","",""
"2018-03-17","","Note","","","","","","","","","","","","","","","","","","","","","1","","","","","Familjehelg i Stockholm. Besök på junibacken.",""
"2018-03-18","","Note","","","","","","","","","","","","","","","","","","","","","1","","","","","Idag blev det naturhistoriska riksmuseet.",""
"2018-03-19","","Note","","","","","","","","","","","","","","","","","","","","","1","","","","","Ingen träningsmotivation alls...",""
"2018-03-20","12","Övrigt","","Spinning","00:45:00","","","","00:45:00","","","","","3.0","","","","","","","","","1","","","","","Spinning på lunchen. Körde på rätt hårt. Gött att svettas lite, men tråkigt att träna inne...",""
"2018-03-21","","Note","","","","","","","","","","","","","","","","","","","","","1","","","","","Sjukdomskänningar.",""
"2018-03-22","","Note","","","","","","","","","","","","","","","","","","","","","1","","","","","",""
"2018-03-23","11","Övrigt","","Ellips","00:45:00","","00:21:00","","00:24:00","","","","","2.07","","","","","","","","","1","","","","","CH på lunchen. 
Ellips 8 x 3+1'
Försökte köra på rätt hårt men har svårt att komma upp i puls på ellipsen. Roddmaskin är bättre.
",""
"2018-03-24","8","Skidor","","","01:25:45","","00:00:37","00:23:15","00:52:12","00:09:24","00:00:17","25.673","69.2","2.83","","137","","","","","","","1","","","Atomic RC11","","Vi drog hem till mor och far för att få chansen att åka på Ölsremma Ski Center innan säsongen tar slut.
Stack ut tidigt på morgonen för att utnyttja nattens minusgrader. Bra glid men rätt dåligt väder.",""
"2018-03-24","17","Skidor","","","00:53:40","","00:02:14","00:14:10","00:36:49","00:00:20","00:00:07","13.839","86.2","2.66","","130","166","","","","","","","","","Atomic RC11","","Kvällspass. Klart sämre glid.",""
"2018-03-24","12","Skidor","","","00:45:00","","00:45:00","","","","","7.0","","1.0","","","","","","","","","","","","Madshus Nanosonic","","Familjetur. Jag körde med Vidar i pulka.",""
"2018-03-25","10","Skidor","","","01:19:20","","","01:19:20","","","","15.915","56.2","2.0","","","","","","","","","1","","","Atomic RC11","","Tung skidåkning. Inga minusgrader under natten gjorde spåren väldigt mjuka och sugande plus att jag hade kasst stavfäste Hade tänkt åka >2h men jag pallade inte det.",""
"2018-03-26","11","Övrigt","","Roddmaskin","00:20:00","","","00:20:00","","","","","","2.0","","","","","","","","","1","","","","","CH på lunchen. Rodd+styrka.",""
"2018-03-26","11","Styrka","","","00:20:00","","00:20:00","","","","","","","1.0","","","","","","","","","","","","","","",""
"2018-03-27","18","Övrigt","","Ellips","00:45:00","","","00:45:00","","","","","","2.0","","","","","","","","","1","","","","","Ellips. 8x3 min.",""
"2018-03-28","","Note","","","","","","","","","","","","","","","","","","","","","1","","","","","Ingen träning. Satt med SL-banläggning mellan kl 19 till 01.",""
"2018-03-29","","Note","","","","","","","","","","","","","","","","","","","","","1","","","","","2h snöpuls i Söderö med Putte.",""
"2018-03-30","16","Skidor","","","01:31:20","","00:13:45","00:34:04","00:37:41","00:04:55","00:00:55","22.006","249.0","2.4","","125","","","","","","","1","","","Madshus Nanosonic","","Skidor i Borlänge. Till Bjusanstugan + Halla. Isiga spår. Bara stakning.",""
"2018-03-31","11","Skidor","","","01:45:30","","00:14:44","00:52:17","00:34:30","00:03:37","00:00:22","24.534","337.3","2.27","","123","","","","","","","1","","","Madshus Nanosonic","","Grymt fin skidåkning i Gyllbergen med svåger Anders. Soligt väder, hård fina spår i underbar natur. Bättre blir det inte.",""
"2018-04-01","10","Skidor","","","02:23:37","","01:18:23","00:29:35","00:24:47","00:09:15","00:01:37","38.384","493.6","1.79","","","","","","","","","1","","","Madshus Nanosonic","","Återigen en mycket fin skidtur i Gyllbergen. ",""
"2018-04-02","10","Skidor","","","00:57:06","","00:46:02","00:06:33","00:04:31","","","16.378","301.2","1.27","","100","147","","","","","","1","","","Atomic RC11","","",""
"2018-04-03","12","Styrka","","","00:30:00","","00:30:00","","","","","","","1.0","","","","","","","","","1","","","","","Till slut fick Ptr med mig på ett maxstyrkepass på CH. Körde knäböj, marklyft och bröstrodd på relativt lätta vikter. Kommer nog ändå kännas imorgon.",""
"2018-04-03","12","Övrigt","","Roddmaskin","00:07:00","","00:07:00","","","","","","","1.0","","","","","","","","","","","","","","",""
"2018-04-04","","Note","","","","","","","","","","","","","","","","","","","","","1","1","","","","Knät känns bättre, hade tänkt spring en sväng idag men istället vaknar jag upp med ont i halsen.
Det går bra nu...

Note: Blev innebandymatch med Putte och Skallberg istället.",""
"2018-04-05","","Note","","","","","","","","","","","","","","","","","","","","","1","1","","","","",""
"2018-04-06","","Note","","","","","","","","","","","","","","","","","","","","","1","1","","","","",""
"2018-04-07","11","Running","","","01:04:23","","00:01:52","00:38:21","00:16:38","00:07:32","","12.336","100.8","2.46","","126","","","","","","","1","","","Saucony Kinvara XIII","","Bättre idag så det fick en löprunda för att testa knät. Som väntat segt som sjutton, men riktigt skönt att springa igen.
Kände av knät, men tyckte ändå det var under kontroll. Ska smyga igång löpningen nu för att se hur knät reagerar.",""
"2018-04-08","10","Running","","","01:19:04","","00:05:07","01:03:32","00:09:56","00:00:29","","14.308","121.4","2.07","","119","","","","","","","1","","","Saucony Kinvara XIII","","Först vagnlöp med junior till Vidingsjö (där Sara tränat innan), sen ett förtkortat varv runt LOK-milen.
Knät kändes stelt men under kontroll. Ska testa att springa lite fortare nu i veckan. ",""
"2018-04-09","17","Övrigt","","","00:45:00","","","","00:45:00","","","","","3.0","","","","","","","","","1","","","","","Missade styrkan med Ptr på lunchen så fick bli ellips efter jobbet istället.
8 x 3 min. Tråkigt...",""
"2018-04-10","12","Running","","","00:47:06","","00:00:16","00:00:04","00:21:54","00:12:08","00:12:44","10.512","84.5","3.79","","166","","","","","","","1","","","Saucony Kinvara XIII","","Försök till lite intervaller på lunchen. 
10 x 2-1' 
Knät kändes ok under passet men stelt efteråt. Ingen fart alls dock...
",""
"2018-04-11","","Note","","","","","","","","","","","","","","","","","","","","","1","","","","","",""
"2018-04-12","21","Orientering","","","01:06:33","","00:00:33","00:05:08","00:12:43","00:42:39","00:05:30","10.482","113.4","3.71","","151","175","","","","","","1","","","VJ Bold IX","","Natt-KM (Sturefors)

Dags att testa knät om det ska bli något tiomila för min del.
Började otroligt dåligt och gjorde en gigantisk miss på 1:an. Sen insåg jag hur gammal kartan var och försökte anpassa min orientering efter det. Gick dock riktigt uselt. Sprang mest och tänkte på hur jäkla dålig jag kände mig (både tekniskt och fysiskt). 
Kände av knät under passet, men inte så farligt.

http://obasen.orientering.se/winsplits/online/sv/default.asp?page=table&databaseId=54496&categoryId=1

Note: Blev riktigt stel i knät under natten och dagen efter blev det klart sämre.... suck",""
"2018-04-12","21","Running","warm up/down","","00:15:00","","","00:15:00","","","","2.5","","2.0","","","","","","","","","","","","VJ Bold IX","","",""
"2018-04-13","","Note","","","","","","","","","","","","","","","","","","","","","1","","","","","",""
"2018-04-14","17","Rullskidor","","","01:13:34","","00:00:28","00:00:17","00:18:41","00:54:08","","20.072","89.4","3.72","","","","","","","","","1","","","Pro-Ski Flex C3","","Fick bli en runda rullskidor idag. Fokuserade på tekniken. Finns ju risk att det kan bli en del rullskidor i vår om problemet med knät fortsätter. 
Var faktiskt riktigt roligt att köra, även om jag kände mig klen.",""
"2018-04-15","11","Orientering","","","00:52:59","","","00:03:15","00:15:49","00:31:24","00:02:31","8.969","150.5","3.63","","148","179","","","","","","1","","","VJ Bold IX","","Jag och junior hängde med Sara till Stigtomtakavlen där jag sprang Öppen 9. Övarlag riktigt fint i terrängen men den sista slingan norrut hade banläggaren kunnat skippa. 
Formen var som väntat kass, MEN knät kändes helt ok. Betydligt bättre än på natt-km. Kan nog bli 10mila för min del ser det ut som.

http://obasen.orientering.se/winsplits/online/sv/default.asp?page=table&databaseId=54534&categoryId=6


<a href=""http://www.lid1.se/erik/doma/show_map.php?user=Erik&map=404.jpg"" title=""Karta""><img src=""http://www.lid1.se/erik/doma/map_images/404.thumbnail.jpg"" width=""400"" height=""100"" alt=""Karta"" /></a> ",""
"2018-04-16","20","Styrka","","","00:10:00","","","00:10:00","","","","","","2.0","","","","","","","","","","","","","","",""
"2018-04-16","20","Running","","","00:36:06","","00:16:50","00:15:46","00:03:30","","","8.998","121.4","1.63","","112","140","","","","","","1","","","Pro-Ski Flex C3","","Sent kvällspass. Några vändor uppför Slaka kyrka backen med rullisarna.",""
